window,date_start,date_end,total_edges,retrain_triggered,signal_fired,cooldown_active,windows_since_retrain,f1,directional_acc,y_true,y_pred,best_params,graph_msm,unstable_edges,active_features,retrainer,model_type
11,2017-11-02,2019-11-04,16,False,False,False,3,0.4696,0.4545,"[2, 1, 1, 2, 1, 0, 1, 1, 1, 2, 1, 1, 0, 0, 1, 2, 1, 2, 0, 0, 0]","[1, 1, 0, 1, 2, 2, 1, 1, 0, 2, 1, 2, 0, 2, 2, 1, 1, 2, 2, 0, 0]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 75, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.9}",0.7179,{},,msm_tau_1_0.8_tau_2_0.75_lb_3,xgboost
12,2017-12-04,2019-12-04,16,True,True,False,0,0.4845,0.3636,"[2, 1, 2, 0, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 0, 1, 2, 0]","[2, 0, 1, 0, 2, 0, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0]","{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 93, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.8}",0.7681,"{""(7, 8, 4)"": 0.333, ""(0, 3, 3)"": 0.333, ""(0, 2, 1)"": 0.333, ""(6, 8, 0)"": 0.667, ""(9, 0, 4)"": 0.333, ""(3, 6, 0)"": 0.333, ""(1, 8, 3)"": 0.333, ""(7, 7, 3)"": 0.333, ""(6, 7, 0)"": 0.667}",,msm_tau_1_0.8_tau_2_0.75_lb_3,xgboost
13,2018-01-04,2020-01-06,19,False,False,True,1,0.4212,0.4,"[2, 0, 2, 2, 0, 2, 0, 1, 2, 1, 0, 1, 1, 0, 0, 2, 1, 1, 0, 2, 2]","[0, 1, 0, 1, 2, 1, 1, 1, 2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 2]","{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 93, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.8}",0.8947,{},,msm_tau_1_0.8_tau_2_0.75_lb_3,xgboost
14,2018-02-05,2020-02-05,17,False,False,True,2,0.7677,0.8235,"[2, 1, 0, 2, 1, 2, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0]","[1, 1, 0, 0, 2, 2, 1, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0]","{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 93, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.8}",0.8667,{},,msm_tau_1_0.8_tau_2_0.75_lb_3,xgboost
15,2018-03-07,2020-03-06,25,False,False,False,3,0.4786,0.75,"[0, 0, 2, 0, 0, 2, 0, 2, 0, 1, 0, 0, 2, 2, 2, 0, 2, 0, 0, 2, 0]","[0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 2, 2]","{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 93, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.8}",0.7011,{},,msm_tau_1_0.8_tau_2_0.75_lb_3,xgboost
16,2018-04-06,2020-04-06,26,True,True,False,0,0.5048,0.8333,"[2, 1, 2, 2, 0, 2, 0, 2, 2, 0, 0, 2, 1, 2, 2, 0, 2, 0, 0, 1, 2]","[2, 0, 2, 2, 2, 2, 0, 2, 2, 0, 0, 2, 2, 0, 2, 0, 2, 2, 0, 2, 2]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 116, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.7}",0.6126,"{""(7, 9, 0)"": 0.667, ""(6, 6, 4)"": 0.667, ""(6, 3, 5)"": 0.333, ""(0, 2, 1)"": 0.333, ""(1, 0, 1)"": 0.333, ""(0, 5, 0)"": 0.333, ""(7, 1, 1)"": 0.333, ""(2, 0, 1)"": 0.333, ""(8, 8, 2)"": 0.333, ""(3, 5, 2)"": 0.333, ""(2, 7, 0)"": 0.333, ""(6, 6, 3)"": 0.333, ""(4, 6, 0)"": 0.333, ""(0, 8, 1)"": 0.667, ""(3, 6, 0)"": 0.667, ""(1, 9, 0)"": 0.667, ""(7, 10, 0)"": 0.333, ""(8, 9, 0)"": 0.667, ""(1, 2, 3)"": 0.333, ""(3, 4, 2)"": 0.333, ""(5, 5, 4)"": 0.333, ""(1, 8, 3)"": 0.333, ""(7, 7, 3)"": 0.667, ""(3, 8, 2)"": 0.333, ""(6, 7, 0)"": 0.333}",,msm_tau_1_0.8_tau_2_0.75_lb_3,xgboost
17,2018-05-07,2020-05-06,30,False,False,True,1,0.3736,0.6316,"[0, 2, 2, 1, 0, 0, 2, 2, 2, 0, 2, 0, 1, 2, 2, 0, 2, 2, 2, 2, 0]","[0, 0, 2, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 116, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.7}",0.6585,{},,msm_tau_1_0.8_tau_2_0.75_lb_3,xgboost
18,2018-06-06,2020-06-05,20,False,True,True,2,0.5421,0.85,"[2, 2, 0, 0, 0, 2, 2, 2, 0, 1, 0, 2, 2, 0, 2, 0, 2, 2, 2, 2, 2]","[2, 2, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 0, 2, 2, 2, 2, 2]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 116, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.7}",0.7238,{},,msm_tau_1_0.8_tau_2_0.75_lb_3,xgboost
19,2018-07-06,2020-07-07,28,False,False,False,3,0.4306,0.6842,"[0, 2, 0, 2, 0, 2, 2, 0, 1, 2, 1, 2, 0, 0, 2, 0, 2, 0, 2, 2, 2]","[0, 2, 0, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 0, 2, 0, 2, 0, 0]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 116, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.7}",0.7027,{},,msm_tau_1_0.8_tau_2_0.75_lb_3,xgboost
20,2018-08-06,2020-08-05,36,True,True,False,0,0.3211,0.6667,"[2, 2, 1, 1, 0, 2, 0, 1, 1, 1, 0, 1, 1, 2, 1, 2, 1, 2, 0, 2, 2]","[2, 2, 2, 2, 0, 2, 0, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 2, 0, 0, 0]","{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 87, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.7}",0.6829,"{""(0, 7, 4)"": 0.667, ""(6, 6, 4)"": 0.333, ""(0, 0, 1)"": 0.333, ""(0, 2, 4)"": 0.333, ""(7, 1, 1)"": 0.667, ""(0, 7, 3)"": 0.333, ""(10, 10, 3)"": 0.333, ""(10, 1, 3)"": 0.667, ""(7, 6, 3)"": 0.333, ""(4, 6, 0)"": 0.333, ""(1, 2, 1)"": 0.333, ""(3, 8, 0)"": 0.667, ""(5, 6, 0)"": 0.667, ""(8, 8, 1)"": 0.333, ""(8, 7, 3)"": 0.333, ""(8, 9, 0)"": 0.667, ""(4, 4, 2)"": 0.333, ""(1, 2, 3)"": 0.667, ""(1, 3, 1)"": 0.333, ""(8, 10, 1)"": 0.333, ""(5, 5, 4)"": 0.667, ""(1, 8, 3)"": 0.667, ""(7, 7, 3)"": 0.333, ""(3, 8, 2)"": 0.333}",,msm_tau_1_0.8_tau_2_0.75_lb_3,xgboost
21,2018-09-05,2020-09-03,28,False,False,True,1,0.3667,0.5789,"[0, 0, 0, 2, 0, 1, 2, 2, 0, 0, 0, 0, 2, 0, 1, 2, 2, 0, 2, 2, 0]","[0, 2, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 2, 0, 2, 2, 2, 0, 2]","{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 87, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.7}",0.748,{},,msm_tau_1_0.8_tau_2_0.75_lb_3,xgboost
22,2018-10-04,2020-10-05,24,False,True,True,2,0.2897,0.5294,"[2, 0, 2, 2, 2, 2, 0, 0, 1, 1, 0, 1, 0, 2, 1, 0, 0, 0, 2, 0, 2]","[2, 2, 2, 2, 2, 0, 2, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 2, 2, 2]","{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 87, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.7}",0.7333,{},,msm_tau_1_0.8_tau_2_0.75_lb_3,xgboost
23,2018-11-02,2020-11-03,21,False,False,False,3,0.3467,0.6667,"[2, 2, 2, 1, 2, 1, 2, 0, 2, 2, 0, 0, 1, 0, 2, 2, 1, 1, 0, 2, 1]","[2, 0, 2, 2, 2, 2, 0, 0, 2, 2, 0, 2, 2, 1, 2, 2, 2, 0, 2, 2, 2]","{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 87, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.7}",0.7849,{},,msm_tau_1_0.8_tau_2_0.75_lb_3,xgboost
24,2018-12-04,2020-12-03,22,True,True,False,0,0.5238,0.5385,"[1, 2, 0, 1, 0, 1, 1, 0, 2, 1, 2, 0, 0, 0, 1, 1, 2, 0, 1, 2, 0]","[1, 2, 1, 1, 0, 2, 0, 2, 2, 1, 2, 2, 2, 0, 2, 1, 1, 2, 2, 2, 0]","{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 65, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.9}",0.8272,"{""(0, 7, 3)"": 0.667, ""(10, 1, 3)"": 0.667, ""(7, 6, 3)"": 0.333, ""(4, 6, 0)"": 0.333, ""(0, 8, 1)"": 0.667, ""(3, 8, 0)"": 0.333, ""(5, 6, 0)"": 0.667, ""(8, 9, 0)"": 0.333, ""(1, 8, 3)"": 0.333}",,msm_tau_1_0.8_tau_2_0.75_lb_3,xgboost
25,2019-01-07,2021-01-05,32,False,False,True,1,0.6,0.6667,"[2, 2, 2, 2, 0, 1, 1, 0, 0, 2, 2, 1, 0, 1, 1, 0, 2, 0, 2, 2, 1]","[2, 2, 2, 2, 1, 2, 1, 2, 0, 2, 2, 1, 0, 0, 1, 0, 0, 2, 0, 2, 2]","{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 65, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.9}",0.6944,{},,msm_tau_1_0.8_tau_2_0.75_lb_3,xgboost
26,2019-02-06,2021-02-04,33,False,True,True,2,0.5734,0.5385,"[2, 1, 2, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 2, 0, 0, 2, 0, 0, 0, 2]","[1, 2, 2, 1, 1, 1, 2, 2, 1, 1, 0, 2, 1, 2, 0, 0, 1, 0, 2, 2, 2]","{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 65, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.9}",0.6905,{},,msm_tau_1_0.8_tau_2_0.75_lb_3,xgboost
27,2019-03-08,2021-03-08,24,False,False,False,3,0.3824,0.4,"[0, 2, 2, 2, 1, 2, 1, 1, 0, 0, 2, 0, 0, 2, 2, 1, 0, 1, 2, 2, 1]","[0, 0, 1, 1, 0, 1, 0, 2, 1, 2, 1, 0, 2, 1, 2, 1, 0, 1, 2, 2, 0]","{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 65, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.9}",0.7063,{},,msm_tau_1_0.8_tau_2_0.75_lb_3,xgboost
28,2019-04-08,2021-04-07,22,True,True,False,0,0.6266,0.7273,"[1, 1, 2, 1, 1, 0, 2, 1, 0, 0, 2, 0, 2, 1, 1, 1, 2, 0, 1, 0, 1]","[2, 2, 2, 2, 1, 2, 2, 1, 1, 0, 2, 2, 2, 1, 2, 1, 2, 0, 2, 0, 1]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.8}",0.7524,"{""(7, 3, 5)"": 0.333, ""(2, 2, 2)"": 0.333, ""(4, 5, 0)"": 0.333, ""(0, 5, 0)"": 0.333, ""(10, 10, 3)"": 0.667, ""(5, 9, 0)"": 0.333, ""(10, 1, 3)"": 0.667, ""(7, 6, 3)"": 0.333, ""(6, 6, 3)"": 0.667, ""(4, 6, 0)"": 0.333, ""(1, 2, 1)"": 0.667, ""(0, 9, 0)"": 0.667, ""(3, 6, 0)"": 0.667, ""(1, 1, 5)"": 0.333, ""(8, 7, 3)"": 0.333, ""(1, 0, 2)"": 0.333}",,msm_tau_1_0.8_tau_2_0.75_lb_3,xgboost
29,2019-05-08,2021-05-06,23,False,False,True,1,0.3926,0.4,"[2, 2, 0, 0, 0, 2, 2, 0, 0, 0, 2, 1, 2, 0, 1, 1, 1, 1, 1, 0, 2]","[2, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 2, 0, 2, 1, 1, 2, 1, 2, 2]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.8}",0.8519,{},,msm_tau_1_0.8_tau_2_0.75_lb_3,xgboost
30,2019-06-07,2021-06-07,19,False,False,True,2,0.3651,0.4444,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 2, 2, 1, 2, 1, 1, 1, 1, 2, 2, 0]","[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 2, 1, 2, 1, 1, 0, 0, 0, 1, 1, 0]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.8}",0.8205,{},,msm_tau_1_0.8_tau_2_0.75_lb_3,xgboost
31,2019-07-09,2021-07-07,22,False,False,False,3,0.6552,0.6429,"[1, 0, 2, 1, 0, 1, 0, 0, 0, 2, 2, 1, 2, 1, 0, 1, 1, 0, 0, 2, 0]","[0, 2, 1, 1, 2, 1, 0, 0, 0, 2, 2, 1, 2, 1, 0, 1, 2, 0, 0, 0, 1]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.8}",0.8533,{},,msm_tau_1_0.8_tau_2_0.75_lb_3,xgboost
32,2019-08-07,2021-08-05,22,False,False,False,4,0.6077,0.8571,"[2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 2, 2, 1, 1, 0, 2, 1, 1, 1, 1]","[2, 2, 0, 2, 2, 1, 1, 1, 0, 1, 0, 2, 2, 2, 2, 0, 2, 1, 1, 1, 1]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.8}",0.875,{},,msm_tau_1_0.8_tau_2_0.75_lb_3,xgboost
33,2019-09-06,2021-09-03,23,False,False,False,5,0.2899,0.3571,"[1, 0, 1, 0, 0, 1, 0, 2, 1, 0, 0, 1, 2, 2, 1, 0, 0, 1, 0, 2, 0]","[2, 0, 0, 1, 2, 2, 1, 2, 2, 1, 0, 1, 1, 2, 2, 2, 0, 2, 1, 1, 1]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.8}",0.8933,{},,msm_tau_1_0.8_tau_2_0.75_lb_3,xgboost
34,2019-10-07,2021-10-05,25,False,False,False,6,0.4938,0.3636,"[2, 1, 2, 0, 0, 0, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 0, 2, 1, 1, 1]","[2, 1, 2, 1, 2, 1, 2, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 2, 0, 1, 1]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.8}",0.8974,{},,msm_tau_1_0.8_tau_2_0.75_lb_3,xgboost
35,2019-11-05,2021-11-03,24,False,False,False,7,0.4889,0.9091,"[2, 1, 1, 1, 0, 0, 1, 2, 1, 1, 0, 1, 1, 0, 1, 1, 0, 2, 0, 0, 2]","[2, 0, 0, 1, 0, 0, 0, 1, 0, 2, 0, 2, 0, 0, 2, 0, 0, 2, 0, 0, 2]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.8}",0.8889,{},,msm_tau_1_0.8_tau_2_0.75_lb_3,xgboost
36,2019-12-05,2021-12-03,18,False,False,False,8,0.5373,0.7778,"[0, 2, 2, 1, 0, 2, 0, 0, 2, 0, 0, 0, 2, 2, 2, 2, 1, 1, 0, 0, 2]","[0, 2, 2, 2, 0, 2, 0, 0, 2, 1, 0, 0, 2, 2, 2, 1, 2, 2, 0, 1, 1]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.8}",0.859,{},,msm_tau_1_0.8_tau_2_0.75_lb_3,xgboost
37,2020-01-07,2022-01-04,20,False,False,False,9,0.1726,0.2667,"[1, 0, 1, 0, 1, 2, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2, 2, 2]","[2, 2, 2, 1, 0, 2, 2, 1, 2, 1, 2, 0, 0, 0, 2, 2, 0, 0, 1, 1, 1]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.8}",0.8267,{},,msm_tau_1_0.8_tau_2_0.75_lb_3,xgboost
38,2020-02-06,2022-02-03,31,False,False,False,10,0.3455,0.5263,"[0, 1, 0, 2, 2, 0, 0, 0, 2, 1, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 0]","[2, 2, 1, 1, 1, 0, 0, 2, 2, 0, 0, 0, 2, 2, 0, 2, 0, 2, 2, 0, 0]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.8}",0.697,{},,msm_tau_1_0.8_tau_2_0.75_lb_3,xgboost
