window,date_start,date_end,total_edges,retrain_triggered,signal_fired,cooldown_active,windows_since_retrain,f1,directional_acc,y_true,y_pred,best_params,graph_msm,unstable_edges,active_features,retrainer,model_type
11,2017-11-02,2019-11-04,16,False,False,False,3,0.4696,0.4545,"[2, 1, 1, 2, 1, 0, 1, 1, 1, 2, 1, 1, 0, 0, 1, 2, 1, 2, 0, 0, 0]","[1, 1, 0, 1, 2, 2, 1, 1, 0, 2, 1, 2, 0, 2, 2, 1, 1, 2, 2, 0, 0]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 75, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.9}",0.6452,{},,timeout_msm_tau_1_0.8_tau_2_0.72_lb_4,xgboost
12,2017-12-04,2019-12-04,16,True,True,False,0,0.4845,0.3636,"[2, 1, 2, 0, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 0, 1, 2, 0]","[2, 0, 1, 0, 2, 0, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0]","{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 93, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.8}",0.6923,"{""(7, 8, 4)"": 0.25, ""(0, 3, 3)"": 0.25, ""(0, 2, 1)"": 0.25, ""(1, 0, 1)"": 0.75, ""(6, 8, 0)"": 0.75, ""(9, 0, 4)"": 0.25, ""(3, 6, 0)"": 0.5, ""(1, 9, 0)"": 0.25, ""(2, 9, 0)"": 0.25, ""(6, 6, 2)"": 0.25, ""(1, 8, 3)"": 0.25, ""(7, 7, 3)"": 0.5, ""(6, 7, 0)"": 0.5}",,timeout_msm_tau_1_0.8_tau_2_0.72_lb_4,xgboost
13,2018-01-04,2020-01-06,19,False,False,True,1,0.4212,0.4,"[2, 0, 2, 2, 0, 2, 0, 1, 2, 1, 0, 1, 1, 0, 0, 2, 1, 1, 0, 2, 2]","[0, 1, 0, 1, 2, 1, 1, 1, 2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 2]","{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 93, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.8}",0.72,{},,timeout_msm_tau_1_0.8_tau_2_0.72_lb_4,xgboost
14,2018-02-05,2020-02-05,17,False,True,True,2,0.7677,0.8235,"[2, 1, 0, 2, 1, 2, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0]","[1, 1, 0, 0, 2, 2, 1, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0]","{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 93, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.8}",0.85,{},,timeout_msm_tau_1_0.8_tau_2_0.72_lb_4,xgboost
15,2018-03-07,2020-03-06,25,False,False,False,3,0.4786,0.75,"[0, 0, 2, 0, 0, 2, 0, 2, 0, 1, 0, 0, 2, 2, 2, 0, 2, 0, 0, 2, 0]","[0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 2, 2]","{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 93, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.8}",0.6638,{},,timeout_msm_tau_1_0.8_tau_2_0.72_lb_4,xgboost
16,2018-04-06,2020-04-06,26,True,True,False,0,0.5048,0.8333,"[2, 1, 2, 2, 0, 2, 0, 2, 2, 0, 0, 2, 1, 2, 2, 0, 2, 0, 0, 1, 2]","[2, 0, 2, 2, 2, 2, 0, 2, 2, 0, 0, 2, 2, 0, 2, 0, 2, 2, 0, 2, 2]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 116, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.7}",0.5878,"{""(7, 9, 0)"": 0.5, ""(6, 6, 4)"": 0.75, ""(6, 3, 5)"": 0.25, ""(0, 2, 1)"": 0.25, ""(1, 0, 1)"": 0.5, ""(0, 5, 0)"": 0.5, ""(7, 1, 1)"": 0.25, ""(10, 10, 3)"": 0.75, ""(2, 0, 1)"": 0.25, ""(8, 8, 2)"": 0.25, ""(3, 5, 2)"": 0.5, ""(2, 7, 0)"": 0.25, ""(6, 6, 3)"": 0.25, ""(4, 6, 0)"": 0.25, ""(0, 8, 1)"": 0.75, ""(3, 6, 0)"": 0.75, ""(1, 9, 0)"": 0.5, ""(7, 10, 0)"": 0.25, ""(8, 9, 0)"": 0.75, ""(1, 2, 3)"": 0.25, ""(3, 4, 2)"": 0.25, ""(5, 5, 4)"": 0.25, ""(1, 8, 3)"": 0.25, ""(7, 7, 3)"": 0.5, ""(3, 8, 2)"": 0.25, ""(6, 7, 0)"": 0.5}",,timeout_msm_tau_1_0.8_tau_2_0.72_lb_4,xgboost
17,2018-05-07,2020-05-06,30,False,False,True,1,0.3736,0.6316,"[0, 2, 2, 1, 0, 0, 2, 2, 2, 0, 2, 0, 1, 2, 2, 0, 2, 2, 2, 2, 0]","[0, 0, 2, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 116, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.7}",0.5698,{},,timeout_msm_tau_1_0.8_tau_2_0.72_lb_4,xgboost
18,2018-06-06,2020-06-05,20,False,True,True,2,0.5421,0.85,"[2, 2, 0, 0, 0, 2, 2, 2, 0, 1, 0, 2, 2, 0, 2, 0, 2, 2, 2, 2, 2]","[2, 2, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 0, 2, 2, 2, 2, 2]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 116, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.7}",0.6159,{},,timeout_msm_tau_1_0.8_tau_2_0.72_lb_4,xgboost
19,2018-07-06,2020-07-07,28,False,False,False,3,0.4306,0.6842,"[0, 2, 0, 2, 0, 2, 2, 0, 1, 2, 1, 2, 0, 0, 2, 0, 2, 0, 2, 2, 2]","[0, 2, 0, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 0, 2, 0, 2, 0, 0]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 116, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.7}",0.6667,{},,timeout_msm_tau_1_0.8_tau_2_0.72_lb_4,xgboost
20,2018-08-06,2020-08-05,36,True,True,False,0,0.3211,0.6667,"[2, 2, 1, 1, 0, 2, 0, 1, 1, 1, 0, 1, 1, 2, 1, 2, 1, 2, 0, 2, 2]","[2, 2, 2, 2, 0, 2, 0, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 2, 0, 0, 0]","{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 87, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.7}",0.5938,"{""(8, 8, 3)"": 0.25, ""(0, 7, 4)"": 0.5, ""(6, 6, 4)"": 0.25, ""(3, 1, 5)"": 0.25, ""(0, 0, 1)"": 0.5, ""(2, 3, 3)"": 0.25, ""(0, 2, 4)"": 0.25, ""(0, 5, 0)"": 0.25, ""(8, 4, 5)"": 0.25, ""(7, 1, 1)"": 0.5, ""(0, 7, 3)"": 0.25, ""(10, 10, 3)"": 0.5, ""(10, 1, 3)"": 0.75, ""(7, 6, 3)"": 0.25, ""(6, 6, 3)"": 0.25, ""(4, 6, 0)"": 0.25, ""(1, 2, 1)"": 0.25, ""(3, 8, 0)"": 0.5, ""(5, 6, 0)"": 0.5, ""(8, 8, 1)"": 0.25, ""(8, 7, 3)"": 0.25, ""(8, 9, 0)"": 0.5, ""(4, 4, 2)"": 0.25, ""(1, 2, 3)"": 0.75, ""(1, 3, 1)"": 0.25, ""(8, 10, 1)"": 0.25, ""(3, 4, 2)"": 0.25, ""(5, 5, 4)"": 0.75, ""(1, 8, 3)"": 0.75, ""(7, 7, 3)"": 0.25, ""(3, 8, 2)"": 0.25}",,timeout_msm_tau_1_0.8_tau_2_0.72_lb_4,xgboost
21,2018-09-05,2020-09-03,28,False,False,True,1,0.3667,0.5789,"[0, 0, 0, 2, 0, 1, 2, 2, 0, 0, 0, 0, 2, 0, 1, 2, 2, 0, 2, 2, 0]","[0, 2, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 2, 0, 2, 2, 2, 0, 2]","{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 87, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.7}",0.6667,{},,timeout_msm_tau_1_0.8_tau_2_0.72_lb_4,xgboost
22,2018-10-04,2020-10-05,24,False,True,True,2,0.2897,0.5294,"[2, 0, 2, 2, 2, 2, 0, 0, 1, 1, 0, 1, 0, 2, 1, 0, 0, 0, 2, 0, 2]","[2, 2, 2, 2, 2, 0, 2, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 2, 2, 2]","{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 87, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.7}",0.7073,{},,timeout_msm_tau_1_0.8_tau_2_0.72_lb_4,xgboost
23,2018-11-02,2020-11-03,21,False,False,False,3,0.3467,0.6667,"[2, 2, 2, 1, 2, 1, 2, 0, 2, 2, 0, 0, 1, 0, 2, 2, 1, 1, 0, 2, 1]","[2, 0, 2, 2, 2, 2, 0, 0, 2, 2, 0, 2, 2, 1, 2, 2, 2, 0, 2, 2, 2]","{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 87, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.7}",0.6812,{},,timeout_msm_tau_1_0.8_tau_2_0.72_lb_4,xgboost
24,2018-12-04,2020-12-03,22,True,True,False,0,0.5238,0.5385,"[1, 2, 0, 1, 0, 1, 1, 0, 2, 1, 2, 0, 0, 0, 1, 1, 2, 0, 1, 2, 0]","[1, 2, 1, 1, 0, 2, 0, 2, 2, 1, 2, 2, 2, 0, 2, 1, 1, 2, 2, 2, 0]","{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 65, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.9}",0.7661,"{""(0, 0, 1)"": 0.25, ""(0, 5, 0)"": 0.25, ""(0, 7, 3)"": 0.5, ""(6, 8, 0)"": 0.25, ""(10, 1, 3)"": 0.75, ""(7, 6, 3)"": 0.5, ""(4, 6, 0)"": 0.25, ""(0, 8, 1)"": 0.75, ""(3, 8, 0)"": 0.5, ""(5, 6, 0)"": 0.75, ""(8, 7, 3)"": 0.25, ""(8, 9, 0)"": 0.25, ""(1, 8, 3)"": 0.5}",,timeout_msm_tau_1_0.8_tau_2_0.72_lb_4,xgboost
25,2019-01-07,2021-01-05,32,False,False,True,1,0.6,0.6667,"[2, 2, 2, 2, 0, 1, 1, 0, 0, 2, 2, 1, 0, 1, 1, 0, 2, 0, 2, 2, 1]","[2, 2, 2, 2, 1, 2, 1, 2, 0, 2, 2, 1, 0, 0, 1, 0, 0, 2, 0, 2, 2]","{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 65, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.9}",0.6689,{},,timeout_msm_tau_1_0.8_tau_2_0.72_lb_4,xgboost
26,2019-02-06,2021-02-04,33,False,True,True,2,0.5734,0.5385,"[2, 1, 2, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 2, 0, 0, 2, 0, 0, 0, 2]","[1, 2, 2, 1, 1, 1, 2, 2, 1, 1, 0, 2, 1, 2, 0, 0, 1, 0, 2, 2, 2]","{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 65, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.9}",0.6279,{},,timeout_msm_tau_1_0.8_tau_2_0.72_lb_4,xgboost
27,2019-03-08,2021-03-08,24,False,False,False,3,0.3824,0.4,"[0, 2, 2, 2, 1, 2, 1, 1, 0, 0, 2, 0, 0, 2, 2, 1, 0, 1, 2, 2, 1]","[0, 0, 1, 1, 0, 1, 0, 2, 1, 2, 1, 0, 2, 1, 2, 1, 0, 1, 2, 2, 0]","{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 65, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.9}",0.6607,{},,timeout_msm_tau_1_0.8_tau_2_0.72_lb_4,xgboost
28,2019-04-08,2021-04-07,22,True,True,False,0,0.6266,0.7273,"[1, 1, 2, 1, 1, 0, 2, 1, 0, 0, 2, 0, 2, 1, 1, 1, 2, 0, 1, 0, 1]","[2, 2, 2, 2, 1, 2, 2, 1, 1, 0, 2, 2, 2, 1, 2, 1, 2, 0, 2, 0, 1]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.8}",0.6607,"{""(0, 7, 4)"": 0.25, ""(7, 3, 5)"": 0.25, ""(2, 2, 2)"": 0.5, ""(4, 5, 0)"": 0.25, ""(0, 2, 4)"": 0.25, ""(0, 5, 0)"": 0.5, ""(10, 10, 3)"": 0.5, ""(5, 9, 0)"": 0.25, ""(10, 1, 3)"": 0.75, ""(7, 6, 3)"": 0.25, ""(6, 6, 3)"": 0.75, ""(4, 6, 0)"": 0.5, ""(1, 2, 1)"": 0.75, ""(0, 9, 0)"": 0.5, ""(3, 6, 0)"": 0.75, ""(3, 8, 0)"": 0.25, ""(1, 1, 5)"": 0.25, ""(8, 8, 1)"": 0.75, ""(8, 7, 3)"": 0.25, ""(6, 1, 3)"": 0.25, ""(0, 10, 3)"": 0.25, ""(7, 7, 3)"": 0.25, ""(3, 8, 2)"": 0.25, ""(1, 0, 2)"": 0.25}",,timeout_msm_tau_1_0.8_tau_2_0.72_lb_4,xgboost
29,2019-05-08,2021-05-06,23,False,False,True,1,0.3926,0.4,"[2, 2, 0, 0, 0, 2, 2, 0, 0, 0, 2, 1, 2, 0, 1, 1, 1, 1, 1, 0, 2]","[2, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 2, 0, 2, 1, 1, 2, 1, 2, 2]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.8}",0.7286,{},,timeout_msm_tau_1_0.8_tau_2_0.72_lb_4,xgboost
30,2019-06-07,2021-06-07,19,False,True,True,2,0.3651,0.4444,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 2, 2, 1, 2, 1, 1, 1, 1, 2, 2, 0]","[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 2, 1, 2, 1, 1, 0, 0, 0, 1, 1, 0]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.8}",0.8148,{},,timeout_msm_tau_1_0.8_tau_2_0.72_lb_4,xgboost
31,2019-07-09,2021-07-07,22,False,False,False,3,0.6552,0.6429,"[1, 0, 2, 1, 0, 1, 0, 0, 0, 2, 2, 1, 2, 1, 0, 1, 1, 0, 0, 2, 0]","[0, 2, 1, 1, 2, 1, 0, 0, 0, 2, 2, 1, 2, 1, 0, 1, 2, 0, 0, 0, 1]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.8}",0.7963,{},,timeout_msm_tau_1_0.8_tau_2_0.72_lb_4,xgboost
32,2019-08-07,2021-08-05,22,True,True,False,0,0.6032,0.8571,"[2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 2, 2, 1, 1, 0, 2, 1, 1, 1, 1]","[2, 2, 0, 2, 1, 1, 2, 1, 0, 2, 0, 2, 2, 2, 2, 0, 2, 1, 1, 1, 1]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.6}",0.7963,"{""(9, 6, 3)"": 0.25, ""(4, 5, 0)"": 0.25, ""(0, 0, 1)"": 0.75, ""(10, 10, 3)"": 0.75, ""(8, 8, 2)"": 0.25, ""(10, 1, 3)"": 0.25, ""(7, 6, 3)"": 0.25, ""(0, 9, 0)"": 0.5, ""(0, 2, 0)"": 0.25}",,timeout_msm_tau_1_0.8_tau_2_0.72_lb_4,xgboost
33,2019-09-06,2021-09-03,23,False,False,True,1,0.3447,0.2143,"[1, 0, 1, 0, 0, 1, 0, 2, 1, 0, 0, 1, 2, 2, 1, 0, 0, 1, 0, 2, 0]","[2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 0, 1, 1, 1, 1, 2, 0, 0, 2, 1, 1]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.6}",0.86,{},,timeout_msm_tau_1_0.8_tau_2_0.72_lb_4,xgboost
34,2019-10-07,2021-10-05,25,False,False,True,2,0.5222,0.4,"[2, 1, 2, 0, 0, 0, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 0, 2, 1, 1, 1]","[2, 0, 2, 2, 1, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.6}",0.8519,{},,timeout_msm_tau_1_0.8_tau_2_0.72_lb_4,xgboost
35,2019-11-05,2021-11-03,24,False,False,False,3,0.7051,0.8333,"[2, 1, 1, 1, 0, 0, 1, 2, 1, 1, 0, 1, 0, 0, 1, 1, 0, 2, 0, 0, 2]","[2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 2, 0, 0, 2, 0, 0, 2, 0, 0, 2]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.6}",0.8704,{},,timeout_msm_tau_1_0.8_tau_2_0.72_lb_4,xgboost
36,2019-12-05,2021-12-03,18,False,False,False,4,0.4235,0.5556,"[0, 2, 2, 1, 0, 2, 0, 0, 2, 0, 0, 0, 2, 2, 2, 2, 1, 1, 0, 0, 2]","[0, 2, 2, 2, 0, 1, 0, 0, 2, 2, 0, 0, 2, 1, 1, 1, 2, 2, 1, 1, 1]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.6}",0.8333,{},,timeout_msm_tau_1_0.8_tau_2_0.72_lb_4,xgboost
