window,date_start,date_end,total_edges,retrain_triggered,signal_fired,cooldown_active,windows_since_retrain,f1,directional_acc,y_true,y_pred,best_params,graph_msm,unstable_edges,active_features,retrainer,model_type
11,2017-11-02,2019-11-04,16,False,False,False,10,0.4423,0.4615,"[2, 1, 1, 2, 2, 0, 1, 1, 1, 2, 1, 1, 0, 0, 1, 2, 2, 2, 0, 0, 0]","[1, 1, 0, 2, 2, 1, 1, 1, 0, 2, 0, 0, 0, 2, 0, 1, 1, 1, 1, 0, 0]","{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 100, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.7}",0.4444,{},,spy_msm_tau_1_0.8_tau_2_0.75_lb_6,xgboost
12,2017-12-04,2019-12-04,16,False,False,False,11,0.5117,0.6923,"[2, 1, 2, 0, 1, 2, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 0, 2, 2, 0]","[2, 2, 2, 0, 2, 0, 2, 1, 2, 2, 2, 2, 0, 1, 0, 1, 2, 0, 2, 0, 0]","{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 100, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.7}",0.4444,{},,spy_msm_tau_1_0.8_tau_2_0.75_lb_6,xgboost
13,2018-01-04,2020-01-06,19,True,True,False,0,0.4778,0.4667,"[2, 0, 2, 2, 0, 2, 0, 1, 2, 1, 0, 1, 1, 0, 0, 2, 1, 1, 0, 2, 2]","[0, 1, 1, 1, 2, 1, 1, 1, 2, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 2]","{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 125, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.9}",0.5833,"{""(3, 10, 0)"": 0.167}",,spy_msm_tau_1_0.8_tau_2_0.75_lb_6,xgboost
14,2018-02-05,2020-02-05,17,False,False,True,1,0.8308,0.8824,"[2, 1, 0, 2, 1, 2, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0]","[2, 1, 0, 0, 2, 2, 1, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0]","{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 125, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.9}",0.5833,{},,spy_msm_tau_1_0.8_tau_2_0.75_lb_6,xgboost
15,2018-03-07,2020-03-06,25,False,True,True,2,0.4231,0.65,"[0, 0, 2, 0, 0, 2, 0, 2, 0, 1, 0, 0, 2, 2, 2, 0, 2, 0, 0, 2, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 2, 1]","{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 125, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.9}",0.5,{},,spy_msm_tau_1_0.8_tau_2_0.75_lb_6,xgboost
16,2018-04-06,2020-04-06,26,False,False,False,3,0.4575,0.7222,"[2, 1, 2, 2, 0, 2, 0, 2, 2, 0, 0, 2, 1, 2, 2, 0, 2, 0, 0, 1, 2]","[0, 2, 2, 2, 0, 2, 0, 1, 2, 0, 0, 0, 2, 0, 2, 0, 2, 2, 0, 0, 2]","{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 125, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.9}",0.5556,{},,spy_msm_tau_1_0.8_tau_2_0.75_lb_6,xgboost
17,2018-05-07,2020-05-06,30,True,True,False,0,0.3736,0.6316,"[0, 2, 2, 1, 0, 0, 2, 2, 2, 0, 2, 0, 1, 2, 2, 0, 2, 2, 2, 2, 0]","[0, 0, 2, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2]","{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 93, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.9}",0.6111,"{""(7, 10, 0)"": 0.167, ""(10, 10, 3)"": 0.667}",,spy_msm_tau_1_0.8_tau_2_0.75_lb_6,xgboost
18,2018-06-06,2020-06-05,20,False,False,True,1,0.5421,0.85,"[2, 2, 0, 0, 0, 2, 2, 2, 0, 1, 0, 2, 2, 0, 2, 0, 2, 2, 2, 2, 2]","[2, 2, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 0, 2, 2, 2, 2, 2]","{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 93, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.9}",0.6667,{},,spy_msm_tau_1_0.8_tau_2_0.75_lb_6,xgboost
19,2018-07-06,2020-07-07,28,False,True,True,2,0.4212,0.6842,"[0, 2, 0, 2, 0, 2, 2, 0, 1, 2, 1, 2, 0, 0, 2, 0, 2, 0, 2, 2, 2]","[0, 2, 0, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 0]","{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 93, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.9}",0.6667,{},,spy_msm_tau_1_0.8_tau_2_0.75_lb_6,xgboost
20,2018-08-06,2020-08-05,36,False,False,False,3,0.3016,0.6667,"[2, 2, 1, 1, 0, 2, 0, 1, 1, 1, 0, 1, 1, 2, 1, 2, 1, 2, 0, 2, 2]","[2, 2, 2, 2, 0, 2, 0, 0, 0, 2, 2, 0, 2, 2, 2, 0, 0, 2, 2, 0, 2]","{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 93, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.9}",0.5,{},,spy_msm_tau_1_0.8_tau_2_0.75_lb_6,xgboost
21,2018-09-05,2020-09-03,28,True,True,False,0,0.4276,0.6842,"[0, 0, 0, 2, 0, 1, 2, 2, 0, 0, 0, 0, 2, 0, 1, 2, 2, 0, 2, 2, 0]","[0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 2, 0, 2, 2, 2, 0, 0]","{""colsample_bytree"": 0.7, ""learning_rate"": 0.025, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 116, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.8}",0.5556,"{""(10, 10, 3)"": 0.5, ""(8, 10, 1)"": 0.167}",,spy_msm_tau_1_0.8_tau_2_0.75_lb_6,xgboost
22,2018-10-04,2020-10-05,24,False,False,True,1,0.2897,0.5294,"[2, 0, 2, 2, 2, 2, 0, 0, 1, 1, 0, 1, 0, 2, 1, 0, 0, 0, 2, 0, 2]","[2, 2, 2, 2, 2, 0, 2, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 2, 2, 2]","{""colsample_bytree"": 0.7, ""learning_rate"": 0.025, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 116, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.8}",0.5,{},,spy_msm_tau_1_0.8_tau_2_0.75_lb_6,xgboost
23,2018-11-02,2020-11-03,21,False,True,True,2,0.3385,0.6667,"[2, 2, 2, 1, 2, 1, 2, 0, 2, 2, 0, 0, 1, 0, 2, 2, 1, 1, 0, 2, 1]","[2, 0, 2, 2, 2, 2, 0, 0, 2, 2, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2]","{""colsample_bytree"": 0.7, ""learning_rate"": 0.025, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 116, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.8}",0.4444,{},,spy_msm_tau_1_0.8_tau_2_0.75_lb_6,xgboost
24,2018-12-04,2020-12-03,22,False,False,False,3,0.3577,0.5833,"[1, 2, 0, 1, 0, 1, 1, 0, 2, 1, 2, 0, 0, 1, 1, 1, 2, 0, 1, 2, 0]","[2, 2, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 2, 0, 2, 1, 0, 2, 2, 2, 0]","{""colsample_bytree"": 0.7, ""learning_rate"": 0.025, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 116, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.8}",0.5833,{},,spy_msm_tau_1_0.8_tau_2_0.75_lb_6,xgboost
25,2019-01-07,2021-01-05,32,True,True,False,0,0.431,0.6,"[2, 2, 2, 2, 0, 1, 1, 0, 0, 2, 2, 1, 0, 1, 1, 0, 2, 0, 2, 2, 1]","[2, 2, 2, 2, 1, 2, 0, 2, 0, 1, 1, 1, 0, 0, 0, 0, 0, 2, 2, 2, 2]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.025, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 116, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.9}",0.4444,"{""(0, 10, 3)"": 0.167, ""(8, 10, 1)"": 0.167}",,spy_msm_tau_1_0.8_tau_2_0.75_lb_6,xgboost
26,2019-02-06,2021-02-04,33,False,False,True,1,0.4774,0.5385,"[2, 1, 2, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 2, 0, 0, 2, 0, 0, 0, 2]","[2, 2, 2, 1, 1, 0, 2, 2, 1, 1, 0, 2, 2, 2, 2, 0, 0, 0, 2, 2, 2]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.025, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 116, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.9}",0.4444,{},,spy_msm_tau_1_0.8_tau_2_0.75_lb_6,xgboost
27,2019-03-08,2021-03-08,24,False,True,True,2,0.3167,0.4,"[0, 2, 2, 2, 1, 2, 1, 1, 0, 0, 2, 0, 0, 2, 2, 1, 0, 1, 2, 2, 1]","[0, 0, 1, 2, 0, 1, 0, 1, 2, 2, 0, 0, 2, 0, 2, 2, 0, 0, 0, 2, 0]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.025, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 116, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.9}",0.5,{},,spy_msm_tau_1_0.8_tau_2_0.75_lb_6,xgboost
28,2019-04-08,2021-04-07,22,False,False,False,3,0.1624,0.3636,"[1, 1, 2, 1, 1, 0, 2, 1, 0, 0, 2, 0, 2, 1, 1, 1, 2, 0, 1, 0, 1]","[2, 0, 2, 2, 0, 2, 0, 0, 2, 0, 0, 2, 2, 2, 2, 2, 2, 1, 2, 2, 0]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.025, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 116, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.9}",0.5,{},,spy_msm_tau_1_0.8_tau_2_0.75_lb_6,xgboost
29,2019-05-08,2021-05-06,23,True,True,False,0,0.3097,0.2,"[2, 2, 0, 0, 0, 2, 2, 0, 0, 0, 2, 1, 2, 0, 1, 1, 1, 1, 1, 0, 2]","[1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 2, 0, 2, 1, 1, 1, 1, 2, 1]","{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 116, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.7}",0.5556,"{""(0, 10, 3)"": 0.167, ""(10, 10, 3)"": 0.5}",,spy_msm_tau_1_0.8_tau_2_0.75_lb_6,xgboost
30,2019-06-07,2021-06-07,19,False,False,True,1,0.2878,0.375,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 2, 1, 1, 2, 1, 1, 1, 1, 2, 2, 0]","[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 2, 1, 1, 0, 0, 0, 1, 1, 0]","{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 116, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.7}",0.5556,{},,spy_msm_tau_1_0.8_tau_2_0.75_lb_6,xgboost
31,2019-07-09,2021-07-07,22,False,True,True,2,0.6575,0.6429,"[1, 0, 2, 1, 0, 1, 0, 0, 0, 2, 2, 1, 2, 1, 0, 1, 1, 0, 0, 2, 0]","[0, 1, 1, 1, 2, 1, 0, 0, 0, 2, 2, 1, 2, 1, 0, 1, 2, 0, 0, 0, 1]","{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 116, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.7}",0.8333,{},,spy_msm_tau_1_0.8_tau_2_0.75_lb_6,xgboost
32,2019-08-07,2021-08-05,22,False,False,False,3,0.6446,0.8571,"[2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 2, 2, 1, 1, 0, 2, 1, 1, 1, 1]","[2, 2, 0, 2, 1, 1, 1, 1, 0, 1, 0, 2, 2, 2, 2, 0, 2, 1, 1, 1, 1]","{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 116, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.7}",0.8333,{},,spy_msm_tau_1_0.8_tau_2_0.75_lb_6,xgboost
33,2019-09-06,2021-09-03,23,False,False,False,4,0.3908,0.3571,"[1, 0, 1, 0, 0, 1, 0, 2, 1, 0, 0, 1, 2, 2, 1, 0, 0, 1, 0, 2, 0]","[2, 0, 0, 1, 2, 1, 1, 2, 0, 1, 0, 1, 1, 2, 1, 2, 0, 0, 1, 1, 1]","{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 116, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.7}",0.8333,{},,spy_msm_tau_1_0.8_tau_2_0.75_lb_6,xgboost
34,2019-10-07,2021-10-05,25,False,False,False,5,0.4389,0.3,"[2, 1, 2, 0, 0, 0, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 0, 2, 1, 1, 1]","[2, 1, 2, 1, 2, 1, 2, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0]","{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 116, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.7}",0.9167,{},,spy_msm_tau_1_0.8_tau_2_0.75_lb_6,xgboost
35,2019-11-05,2021-11-03,24,False,False,False,6,0.5581,0.9091,"[2, 1, 1, 1, 0, 0, 1, 2, 1, 1, 0, 1, 1, 0, 1, 1, 0, 2, 0, 0, 2]","[2, 0, 0, 1, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 2, 0, 0, 2]","{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 116, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.7}",0.9167,{},,spy_msm_tau_1_0.8_tau_2_0.75_lb_6,xgboost
36,2019-12-05,2021-12-03,18,False,False,False,7,0.4342,0.5556,"[0, 2, 2, 1, 0, 2, 0, 0, 2, 0, 0, 0, 2, 2, 2, 2, 1, 1, 0, 0, 2]","[0, 2, 2, 2, 0, 1, 0, 0, 2, 1, 0, 1, 2, 1, 2, 1, 2, 2, 1, 1, 1]","{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 116, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.7}",0.9167,{},,spy_msm_tau_1_0.8_tau_2_0.75_lb_6,xgboost
37,2020-01-07,2022-01-04,20,False,False,False,8,0.3814,0.3333,"[1, 0, 1, 0, 1, 2, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2, 2, 2]","[1, 2, 2, 1, 1, 0, 1, 1, 2, 1, 2, 0, 0, 0, 2, 2, 0, 0, 2, 2, 1]","{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 116, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.7}",0.8333,{},,spy_msm_tau_1_0.8_tau_2_0.75_lb_6,xgboost
38,2020-02-06,2022-02-03,31,False,False,False,9,0.4097,0.6316,"[0, 1, 0, 2, 2, 0, 0, 0, 2, 1, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 0]","[2, 2, 1, 2, 1, 0, 0, 2, 2, 0, 0, 0, 2, 2, 0, 2, 0, 0, 2, 0, 0]","{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 116, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.7}",0.6111,{},,spy_msm_tau_1_0.8_tau_2_0.75_lb_6,xgboost
39,2020-03-09,2022-03-07,26,True,True,False,0,0.3757,0.6111,"[0, 0, 2, 0, 0, 0, 2, 2, 2, 2, 1, 2, 0, 2, 1, 2, 2, 0, 0, 1, 2]","[0, 2, 2, 0, 2, 0, 0, 2, 2, 0, 2, 0, 0, 2, 2, 0, 2, 2, 0, 0, 2]","{""colsample_bytree"": 0.7, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 87, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.9}",0.6667,"{""(6, 10, 5)"": 0.333, ""(10, 10, 3)"": 0.667}",,spy_msm_tau_1_0.8_tau_2_0.75_lb_6,xgboost
40,2020-04-07,2022-04-05,19,False,False,True,1,0.2944,0.5,"[0, 0, 1, 0, 0, 0, 2, 0, 1, 2, 1, 0, 0, 2, 0, 1, 2, 0, 2, 1, 2]","[0, 0, 2, 2, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 2]","{""colsample_bytree"": 0.7, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 87, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.9}",0.6667,{},,spy_msm_tau_1_0.8_tau_2_0.75_lb_6,xgboost
41,2020-05-07,2022-05-05,25,False,True,True,2,0.4444,0.7222,"[0, 0, 0, 1, 0, 1, 2, 0, 2, 0, 0, 1, 2, 0, 2, 2, 2, 0, 0, 2, 0]","[2, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 2, 2]","{""colsample_bytree"": 0.7, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 87, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.9}",0.5833,{},,spy_msm_tau_1_0.8_tau_2_0.75_lb_6,xgboost
42,2020-06-08,2022-06-06,22,False,False,False,3,0.3685,0.6667,"[1, 2, 0, 0, 0, 0, 0, 2, 0, 1, 2, 1, 2, 2, 0, 0, 1, 0, 2, 1, 1]","[0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0]","{""colsample_bytree"": 0.7, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 87, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.9}",0.625,{},,spy_msm_tau_1_0.8_tau_2_0.75_lb_6,xgboost
43,2020-07-08,2022-07-07,30,True,True,False,0,0.4185,0.7059,"[2, 1, 0, 0, 0, 1, 2, 0, 2, 2, 2, 0, 1, 0, 2, 2, 2, 0, 0, 2, 1]","[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 2, 0, 2, 0, 2, 0, 0, 0, 2]","{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 6, ""min_child_weight"": 5, ""n_estimators"": 108, ""reg_alpha"": 0, ""reg_lambda"": 5.0, ""subsample"": 0.9}",0.6,"{""(6, 10, 5)"": 0.667, ""(6, 10, 0)"": 0.167, ""(1, 10, 0)"": 0.167}",,spy_msm_tau_1_0.8_tau_2_0.75_lb_6,xgboost
